"product_id";"short_descr"
"250";"Dynamic audio meets expressive design with Coby's high-performance isolation stereo headphones. Available in an array of bright colors, these headphones feature an in-ear isolation system to block background noise while delivering crisp sound. A durable design with interchangeable, multiple-sized silicone earplugs lets you listen in comfort.<BR><BR><UL><LI>Purple isolation stereo earphones<LI>In-ear isolation design blocks background noise<LI>Experience your music without distraction<LI>High-definition 10mm neodymium drivers are optimized to produce pounding bass and crisp highs<LI>Interchangeable silicone ear plugs ensure a perfect and comfortable fit<LI>Asymmetrical cabling system keeps cords out of the way during wear<LI>Gold-plated 3.5mm stereo mini plug</LI></UL><BR>Retail box dimensions: 4.5'' H x 1.5'' D x 8'' W Retail box weight: 0.24 lbs."
"251";"With the Coby CVEM79 Red High-Performance Isolation Stereo Earphones dynamic audio meets expressive design. These headphones feature an in-ear isolation system to block background noise while delivering crisp sound. A durable design with interchangeable, multiple-sized silicone earplugs lets you listen in comfort.<BR><BR><UL><LI>Red isolation stereo earphones<LI>In-ear isolation design blocks background noise<LI>Experience your music without distraction<LI>High-definition 10mm neodymium drivers are optimized to produce pounding bass and crisp highs<LI>Interchangeable silicone ear plugs ensure a perfect and comfortable fit<LI>Asymmetrical cabling system keeps cords out of the way during wear<LI>Gold-plated 3.5mm stereo mini plug</LI></UL><BR>Retail box dimensions: 4.5'' H x 1.5'' D x 8'' W Retail box weight: 0.24 lbs."
"252";"Dynamic audio meets expressive design with Coby's high-performance isolation stereo headphones. Available in an array of bright colors, these headphones feature an in-ear isolation system to block background noise while delivering crisp sound. A durable design with interchangeable, multiple-sized silicone earplugs lets you listen in comfort.<BR><BR><UL><LI>Silver isolation stereo earphones<LI>In-ear isolation design blocks background noise<LI>Experience your music without distraction<LI>High-definition 10mm neodymium drivers are optimized to produce pounding bass and crisp highs<LI>Interchangeable silicone ear plugs ensure a perfect and comfortable fit<LI>Asymmetrical cabling system keeps cords out of the way during wear<LI>Gold-plated 3.5mm stereo mini plug</LI></UL><BR>Retail box dimensions: 4.5'' H x 1.5'' D x 8'' W Retail box weight: 0.24 lbs."
"253";"Dynamic audio meets expressive design with Coby's high-performance isolation stereo headphones. Available in an array of bright colors, these headphones feature an in-ear isolation system to block background noise while delivering crisp sound. A durable design with interchangeable, multiple-sized silicone earplugs lets you listen in comfort.<BR><BR><UL><LI>Yellow isolation stereo earphones<LI>In-ear isolation design blocks background noise<LI>Experience your music without distraction<LI>High-definition 10mm neodymium drivers are optimized to produce pounding bass and crisp highs<LI>Interchangeable silicone ear plugs ensure a perfect and comfortable fit<LI>Asymmetrical cabling system keeps cords out of the way during wear<LI>Gold-plated 3.5mm stereo mini plug</LI></UL><BR>Retail box dimensions: 4.5'' H x 1.5'' D x 8'' W Retail box weight: 0.24 lbs."
"254";"Meet your audio listening needs with the Coby CVEM87 Stereo Earphones with Microphone. Hands-free communication for cellular phones with in-line microphone and call and music controls compatible with the iPhone. Featuring an in-ear isolation design that blocks background noise and provides maximum comfort.<BR><BR><UL><LI>Hands-free communication for cellular phones (3.5mm dual standard stereo jack required)<LI>In-line microphone with call and music controls (iPhone required)<LI>High-definition neodymium drivers optimized to produce pounding bass, warm mids, and ringing highs<LI>In-ear isolation earphones block background noise so you can concentrate on your music<LI>Interchangeable silicon ear plugs create a comfortable and secure fit</LI></UL><BR>Retail box dimensions: 4.5'' H x 1.5'' D x 8'' W Retail box weight: 0.25 lbs. "
"255";"The iLuv TEP201PNK Tatz Broken Heartz Earphones, in pink, feel good, sound good, and they look good. The fully closed ear pieces with an ergonomic sound-isolating design deliver maximum sound delivery and efficiency, while also being lightweight and comfortable. Designed to best compliment any digital audio device with a 3.5mm jack, you will love the tangle-free, ultra-flexible, and convenient flat cable design for ultimate portability without a jumble of wire. Features include 5mW maximum power, frequency response 20Hz to 20kHz, sensitivity 99dB +/- 3 dB, and gold plated 3.5 mm ''I'' type audio plug for the best music delivery from your audio device to the headphones.<BR><BR><UL><LI>Pink Tatz Broken Heartz earphones<LI>Lightweight and comfortable fully closed ear pieces<LI>Ergonomic sound-isolating design<LI>Tangle-free, ultra-flexible, and convenient flat cable design<LI>Works with any digital audio device with a 3.5mm jack<LI>Gold plated 3.5mm I type audio plug<LI>Snug and comfortable in-ear fit that also helps to block out ambient noise<LI>Large neodymium drivers offer crisp, natural audio reproduction with deep bass and clear treble<LI>Maximum power 5mW; Frequency response: 20Hz-20kHz<LI>Sensitivity 99dB+/-3 dB</LI></UL><BR>Retail Box Dimensions: 7.2'' H x 1.6'' D x 3.5'' W Retail Box Weight: 0.001 lbs."
"256";"The iLuv TEP201RED Tatz Impressionz Earphones, in red, feel good, sound good, and they look good. The fully closed ear pieces with an ergonomic sound-isolating design deliver maximum sound delivery and efficiency, while also being lightweight and comfortable. Designed to best compliment any digital audio device with a 3.5mm jack, you will love the tangle-free, ultra-flexible, and convenient flat cable design for ultimate portability without a jumble of wire. Features include 5mW maximum power, frequency response 20Hz to 20kHz, sensitivity 99dB +/- 3 dB, and gold plated 3.5 mm ''I'' type audio plug for the best music delivery from your audio device to the headphones.<BR><BR><UL><LI>Red Tatz Impressionz earphones<LI>Lightweight and comfortable fully closed ear pieces<LI>Ergonomic sound-isolating design<LI>Tangle-free, ultra-flexible, and convenient flat cable design<LI>Works with any digital audio device with a 3.5mm jack<LI>Gold plated 3.5mm I type audio plug<LI>Snug and comfortable in-ear fit that also helps to block out ambient noise<LI>Large neodymium drivers offer crisp, natural audio reproduction with deep bass and clear treble<LI>Maximum power 5mW; Frequency response: 20Hz-20kHz<LI>Sensitivity 99dB+/-3 dB</LI></UL><BR>Retail Box Dimensions: 7.2'' H x 1.6'' D x 3.5'' W Retail Box Weight: 0.001 lbs."
"257";"The Panasonic RP-HJC120-K Eabuds for iPod/iPhone with Remote Controller, in Black, provide high-quality audio in a lightweight and compact design. Despite their small size, the headphones offer powerful audio reproduction with a wide frequency response. They also include 3 different sizes of soft silicone eartips so you can find the best fit for comfort and noise isolation. The cable has an inline microphone and remote so you can make phone calls, take voice notes, and control music playback on compatible smartphones and MP3 players such as the iPhone and iPod touch. The remote is also water resistant so it can withstand small amounts of moisture. The headphones have a standard 3.5mm stereo mini plug for wide compatibility with MP3 players, CD players, laptops, and more.<BR><BR><UL><LI>Black compact and lightweight earbuds<LI>High-quality audio<LI>Multiple eartip sizes<LI>Inline mic and remote<LI>Water resistant remote<LI>20Hz-20kHz frequency range<LI>16 Ohms impedance<LI>96dB sensitivity<LI>200mW maximum input power<LI>Nickel-plated 3.5mm stereo mini plug connector<LI>3.6 ft. (1.1m) cable length</LI></UL><BR>"
"258";"The Panasonic RP-HJC120-W Eabuds for iPod/iPhone with Remote Controller, in White, provide high-quality audio in a lightweight and compact design. Despite their small size, the headphones offer powerful audio reproduction with a wide frequency response. They also include 3 different sizes of soft silicone eartips so you can find the best fit for comfort and noise isolation. The cable has an inline microphone and remote so you can make phone calls, take voice notes, and control music playback on compatible smartphones and MP3 players such as the iPhone and iPod touch. The remote is also water resistant so it can withstand small amounts of moisture. The headphones have a standard 3.5mm stereo mini plug for wide compatibility with MP3 players, CD players, laptops, and more.<BR><BR><UL><LI>White compact and lightweight earbuds<LI>High-quality audio<LI>Multiple eartip sizes<LI>Inline mic and remote<LI>Water resistant remote<LI>20Hz-20kHz frequency range<LI>16 Ohms impedance<LI>96dB sensitivity<LI>200mW maximum input power<LI>Nickel-plated 3.5mm stereo mini plug connector<LI>3.6 ft. (1.1m) cable length</LI></UL><BR>"
"259";"The Panasonic RP-HJE270 represents a batch of colorful earbud earphones released as an upgrade from the inexpensive RP-HJE120 earphones. The 270 models are more expensive, but they also offer improved Neodymium magnets, not to mention a much wider frequency response range. <BR><BR><UL><LI>Color matching for iPod nano 5th generation<LI>ErgoFit Design for ultimate comfort &amp; fit<LI>Powerful sound with Neodymium magnet<LI>3 pairs of soft earpads included (S/M/L)<LI>Blue Color</LI></UL><BR>"
"260";"The Panasonic RP-HJE270 represents a batch of colorful earbud earphones released as an upgrade from the inexpensive RP-HJE120 earphones. The 270 models are more expensive, but they also offer improved Neodymium magnets, not to mention a much wider frequency response range<BR><BR><UL><LI>Color matching for iPod nano 5th generation<LI>ErgoFit design for ultimate comfort &amp; fit<LI>Powerful sound with neodymium magnet<LI>3 pairs of soft earpads included (S/M/L)<LI>Green</LI></UL><BR>"
"261";"The Panasonic RP-HJE270 represents a batch of colorful earbud earphones released as an upgrade from the inexpensive RP-HJE120 earphones. The 270 models are more expensive, but they also offer improved Neodymium magnets, not to mention a much wider frequency response range.<BR><BR><UL><LI>Color matching for iPod nano 5th generation<LI>ErgoFit design for ultimate comfort &amp; fit<LI>Powerful sound with neodymium magnet<LI>3 pairs of soft earpads included (S/M/L)<LI>Pink</LI></UL><BR>"
"262";"The Panasonic RP-HJE450-K Earbud Headphones, in Black, offer high-quality audio in a lightweight and portable design. The headphones feature 12.5mm neodymium drivers to deliver crisp, clear audio with a wide frequency response. The Slimz design and 2-step cushion keep the headphones small and provide a comfortable fit. The ErgoFit design and 3 sizes of soft silicone eartips provide a stable and comfortable fit that also helps to block out unwanted environmental noise. A Clear Sound cord slider allows you to adjust the cable's under-chin tension. The headphones have a standard 3.5mm stereo mini plug for wide compatibility with MP3 players, CD players, and more. <BR><BR><UL><LI>Black earbud headphones<LI>Acoustic precision control system<LI>Clear sound cord slider<LI>Custom comfort 2-step cushion<LI>ErgoFit design for ultimate comfort and fit<LI>3 pairs of soft earpads included (S/M/L)<LI>16 Ohm/1kHz impedance<LI>102 dB/mW sensitivity<LI>200mW maximum input<LI>6Hz-26kHz frequency response<LI>4.33 ft. cord leangth<LI>Neodymium rare-earth magnet</LI></UL><BR>"
"263";"The Panasonic RP-HJE450-R Earbud Headphones with Clear Sound Cord Slider, in Red, offer high-quality audio in a lightweight and portable design. The headphones feature 12.5mm neodymium drivers to deliver crisp, clear audio with a wide frequency response. The Slimz design and 2-step cushion keep the headphones small and provide a comfortable fit. The ErgoFit design and 3 sizes of soft silicone eartips provide a stable and comfortable fit that also helps to block out unwanted environmental noise. The Clear Sound cord slider allows you to adjust the cable's under-chin tension. The headphones have a standard 3.5mm stereo mini plug for wide compatibility with MP3 players, CD players, and more.<BR><BR><UL><LI>Red earbud headphones<LI>Acoustic precision control system<LI>Clear sound cord slider<LI>Custom comfort 2-step cushion<LI>ErgoFit design for ultimate comfort and fit<LI>3 pairs of soft earpads included (S/M/L)<LI>16 Ohm/1kHz impedance<LI>102 dB/mW sensitivity<LI>200mW maximum input<LI>6Hz-26kHz frequency response<LI>4.33 ft. cord leangth<LI>Neodymium rare-earth magnet</LI></UL><BR>"
